object_id,zone_orig,zone_gzt,zone_desc,zone_link,colour
1758,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1758,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1759,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1759,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1760,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1760,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1761,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1761,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1762,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1762,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1763,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1763,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1764,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1764,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1765,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1765,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1766,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1766,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1767,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1767,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1768,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1768,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1769,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1769,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1770,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1770,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1771,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1771,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1772,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1772,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1773,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1773,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1774,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1774,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1775,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1775,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1776,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1776,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1777,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1777,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1778,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1778,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1779,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1779,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1780,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1780,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1781,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1781,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1782,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1782,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1783,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1783,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1784,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1784,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1785,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1785,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1786,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1786,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1787,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1787,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1788,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1788,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1789,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1789,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1790,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1790,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1791,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1791,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1792,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1792,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1793,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1793,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1794,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1794,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1795,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1795,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1796,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1796,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1797,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1797,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1798,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1798,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1799,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1799,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1800,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1800,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1801,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1801,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1802,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1802,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1803,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1803,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1804,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1804,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1805,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1805,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1806,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1806,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1807,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1807,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1808,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1808,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1809,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1809,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1810,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1810,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1811,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1811,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1812,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1812,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1813,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1813,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1814,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1814,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1815,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1815,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1816,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1816,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1817,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1817,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1818,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1818,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1819,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1819,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1820,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1820,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1821,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1821,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1822,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1822,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1823,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1823,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1824,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1824,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1825,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1825,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1826,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1826,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1827,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1827,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1828,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1828,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1829,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1829,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1830,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1830,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1831,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1831,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1832,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1832,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1833,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1833,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1834,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1834,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1835,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1835,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1836,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1836,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1837,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1837,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1838,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1838,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1839,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1839,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1840,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1840,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1841,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1841,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1842,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1842,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1843,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1843,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1844,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1844,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1845,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1845,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1846,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1846,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1847,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1847,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1848,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1848,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1849,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1849,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1850,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1850,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1851,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1851,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1852,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1852,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1853,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1853,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1854,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1854,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1855,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1855,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1856,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1856,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
1857,Zone Z2: Residential Neighbourhoods (Conservation Areas),O2,TEST Description 1857,http://www.dublincity.ie/Planning/DublinCityDevelopmentPlan/Pages/CityDevelopmentPlan.aspx,"Yellow3,Yes,No"
